,marketDailySnapshots_id,marketDailySnapshots_timestamp,marketDailySnapshots_variableBorrowedTokenBalance,marketDailySnapshots_stableBorrowedTokenBalance,marketDailySnapshots_inputTokenPriceUSD,marketDailySnapshots_days,protocol,asset
36,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c89e4a0000,1650499149,2.2285076396344787e+22,0.0,3076.94453283,19102,aave_v3_avalanche,wETH
37,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c89f4a0000,1650585504,1.576632110812023e+22,0.0,2985.74873665,19103,aave_v3_avalanche,wETH
38,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8a04a0000,1650671907,1.4498134813648662e+22,0.0,2968.72,19104,aave_v3_avalanche,wETH
39,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8a14a0000,1650756635,1.8845851715160613e+22,0.0,2953.09084286,19105,aave_v3_avalanche,wETH
40,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8a24a0000,1650844606,1.8912470718587616e+22,0.0,2920.96,19106,aave_v3_avalanche,wETH
41,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8a34a0000,1650931166,1.927167142778239e+22,0.0,3011.0,19107,aave_v3_avalanche,wETH
42,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8a44a0000,1651017033,1.9279338436577404e+22,0.0,2804.2498448,19108,aave_v3_avalanche,wETH
43,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8a54a0000,1651103788,1.885162096034585e+22,0.0,2889.38,19109,aave_v3_avalanche,wETH
44,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8a64a0000,1651188842,1.1372771560379031e+22,0.0,2937.52,19110,aave_v3_avalanche,wETH
45,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8a74a0000,1651276798,1.1978915179276322e+22,0.0,2814.34,19111,aave_v3_avalanche,wETH
46,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8a84a0000,1651362715,1.5182412983146019e+22,0.0,2726.43,19112,aave_v3_avalanche,wETH
47,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8a94a0000,1651447684,1.535564595335128e+22,0.0,2843.2,19113,aave_v3_avalanche,wETH
48,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8aa4a0000,1651533948,1.5242633267131015e+22,0.0,2872.42,19114,aave_v3_avalanche,wETH
49,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8ab4a0000,1651621923,1.4145213549557966e+22,0.0,2782.71,19115,aave_v3_avalanche,wETH
