marketDailySnapshots_id,marketDailySnapshots_timestamp,marketDailySnapshots_variableBorrowedTokenBalance,marketDailySnapshots_stableBorrowedTokenBalance,marketDailySnapshots_inputTokenPriceUSD,marketDailySnapshots_days,protocol,asset
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8dd4d0000,1722297347,889707696424429490124616,0,3318.14,19933,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8de4d0000,1722383975,888840530743663213010031,0,3277.59097121,19934,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8df4d0000,1722470387,888432915493437684458320,0,3232.46657464,19935,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8e04d0000,1722556367,892615605802145369411285,0,3211.5,19936,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8e14d0000,1722643115,892768959666345270108609,0,2983.35849869,19937,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8e24d0000,1722729431,895239812149103765049274,0,2906.31409,19938,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8e34d0000,1722815963,893107347124364134655062,0,2683.3051,19939,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8e44d0000,1722902363,888848493234810041286674,0,2418.03561829,19940,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8e54d0000,1722988787,884202247976282443407608,0,2456.4670286,19941,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8e64d0000,1723075127,879716183684868751843747,0,2336.40480259,19942,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8e74d0000,1723161515,901764811673488897225265,0,2683.88001553,19943,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8e84d0000,1723247507,923166456747895980986423,0,2586.3839,19944,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8e94d0000,1723334231,927759045862015869610754,0,2607.56,19945,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8ea4d0000,1723420691,949075477039014789155954,0,2558.34,19946,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8eb4d0000,1723507019,951691215927895141398971,0,2724.6614,19947,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8ec4d0000,1723593563,950041369792532194684967,0,2703.3,19948,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8ed4d0000,1723679963,958287078725459196968132,0,2663.9872703,19949,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8ee4d0000,1723766351,954152010008967040627109,0,2571.58781866,19950,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8ef4d0000,1723852523,953872336326900598780984,0,2592.16,19951,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8f04d0000,1723938935,953885058717668632281185,0,2613.28782666,19952,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8f14d0000,1724025155,952169354812628617847989,0,2619.01,19953,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8f24d0000,1724111927,950741688490527497447625,0,2638.4752,19954,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8f34d0000,1724198399,953665136535399211797930,0,2574.49,19955,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8f44d0000,1724284559,944824993192288130351238,0,2631.930152,19956,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8f54d0000,1724371055,943478859245779651725013,0,2623.26208274,19957,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8f64d0000,1724457587,940995009111729599618500,0,2760.0391,19958,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8f74d0000,1724543939,944921715383199743915825,0,2768.6,19959,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8f84d0000,1724630327,964650279384337536043442,0,2746.2953,19960,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8f94d0000,1724716631,975716150344984333769131,0,2680.3194,19961,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8fa4d0000,1724803199,974052694057507352829084,0,2458.8149,19962,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8fb4d0000,1724889215,974504861696530922652741,0,2526.623047,19963,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8fc4d0000,1724975723,977565520424913844593253,0,2521.253068,19964,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8fd4d0000,1725062327,980146884638529900502440,0,2526.78838667,19965,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8fe4d0000,1725147971,980214070399162895154191,0,2516.79,19966,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8ff4d0000,1725235151,979718384138703203399181,0,2427.7097,19967,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8004e0000,1725321467,978487190673667702496514,0,2535.06,19968,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8014e0000,1725407867,982298384095504216961609,0,2426.58995924,19969,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8024e0000,1725494387,1008602427018935242964894,0,2448.48075483,19970,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8034e0000,1725580739,1013875926227667208386170,0,2366.53608927,19971,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8044e0000,1725667199,1019346746008743763784233,0,2222.62530849,19972,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8054e0000,1725753563,1015985582870143881697263,0,2274.45,19973,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8064e0000,1725839759,1018889657396718159631308,0,2298.035,19974,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8074e0000,1725926327,1020676868333561825734701,0,2359.7982,19975,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8084e0000,1726012511,1019143856990274370448272,0,2386.40259939,19976,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8094e0000,1726098983,1014956899044865727231063,0,2342.945,19977,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e80a4e0000,1726185539,1013525683633631834531273,0,2362.46684635,19978,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e80b4e0000,1726271627,1023268875488845664291644,0,2449.3923,19979,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e80c4e0000,1726358171,1029231864590211617634335,0,2417.89,19980,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e80d4e0000,1726444343,1031964710675289923370137,0,2321.9259,19981,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e80e4e0000,1726530395,1066706677857643876966511,0,2296.7378533,19982,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e80f4e0000,1726617335,1063539369141188938173779,0,2341.29761456,19983,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8104e0000,1726703867,1064437203890058665509658,0,2363.80197816,19984,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8114e0000,1726790267,1051149025329362186281230,0,2465.25759399,19985,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8124e0000,1726876775,1032784805065327248733985,0,2558.18537496,19986,aave_v3_ethereum,wETH
0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8134e0000,1726933451,1036790355694918753344834,0,2554.79758072,19987,aave_v3_ethereum,wETH
